structure,PC1,PC2,cluster_id,cluster_name,cluster_colour,cluster_hex_colour
bit_1691,-15.655834830990717,-5.113911699263664,3,4,blue,#8f81f7
bit_1692,-4.775305596968092,12.371819701347713,1,2,orange,#ff7f00
bit_1693,-15.034673701643127,-4.529314935698747,3,4,blue,#8f81f7
bit_1694,5.855106516609251,17.563819335958282,1,2,orange,#ff7f00
bit_1695,-11.211308070284772,5.020949249414244,3,4,blue,#8f81f7
bit_1696,-7.563318095029862,9.510653045514225,1,2,orange,#ff7f00
bit_1697,-13.250940969015897,-1.6328656974478704,3,4,blue,#8f81f7
bit_1698,6.444741442502604,17.357086900173307,1,2,orange,#ff7f00
bit_1699,-15.100582574026538,-4.137767045329069,3,4,blue,#8f81f7
bit_1700,-14.30630875915437,-3.7837187581231975,3,4,blue,#8f81f7
bit_1701,-0.2835637804916973,-12.666700422128429,2,3,pink,#f781bf
bit_1702,22.75285504597915,0.00772252961385,0,1,green,#4daf4a
bit_1703,18.91822718842409,-13.7560878398405,0,1,green,#4daf4a
bit_1704,-14.159926333914594,-4.030236923007368,3,4,blue,#8f81f7
bit_1705,0.3895563038703677,9.231219884403345,1,2,orange,#ff7f00
bit_1706,-5.427530203796452,11.982511757415928,1,2,orange,#ff7f00
bit_1707,13.691993697025284,-4.4389822756690425,0,1,green,#4daf4a
bit_1708,-14.094017461531186,-4.421784813377047,3,4,blue,#8f81f7
bit_1709,-8.312174722241057,11.982442267507032,1,2,orange,#ff7f00
bit_1710,-4.621327749625149,14.17537320540563,1,2,orange,#ff7f00
bit_1711,-3.310970327670812,10.497133266721033,1,2,orange,#ff7f00
bit_1712,-13.9974011356965,-2.9091386465796303,3,4,blue,#8f81f7
bit_1713,18.29354978695824,-9.318214932687011,0,1,green,#4daf4a
bit_1714,20.90378320947749,-9.83341277624296,0,1,green,#4daf4a
bit_1715,18.40964407676634,-6.752347350698641,0,1,green,#4daf4a
bit_1716,-8.433633050477384,12.137243703571512,1,2,orange,#ff7f00
bit_1717,-14.002152666007552,-4.225266831408613,3,4,blue,#8f81f7
bit_1718,-7.558975868646164,-12.50849119063813,2,3,pink,#f781bf
bit_1719,-3.631813556054402,14.767760853156744,1,2,orange,#ff7f00
bit_1720,20.31700169674093,0.429402554281079,0,1,green,#4daf4a
bit_1721,-8.524990527653616,12.518518809487894,1,2,orange,#ff7f00
bit_1722,4.946754899404031,12.555275760171352,1,2,orange,#ff7f00
bit_1723,-8.042832564987833,3.086121316953845,3,4,blue,#8f81f7
bit_1724,13.553463090757862,13.85542021678854,1,2,orange,#ff7f00
bit_1725,-4.232504568324705,7.997323309748031,1,2,orange,#ff7f00
bit_1726,-6.644664331293408,12.109562707707468,1,2,orange,#ff7f00
bit_1727,-1.810938100783459,-13.939051862915877,2,3,pink,#f781bf
bit_1728,-15.488262963012914,-5.001683819850239,3,4,blue,#8f81f7
bit_1729,11.633188757529998,-1.6318189802321783,0,1,green,#4daf4a
bit_1730,16.953643941095713,0.746373145179935,0,1,green,#4daf4a
bit_1731,-8.775430287237258,4.900794075195653,3,4,blue,#8f81f7
bit_1732,5.884028481639948,14.517512219165996,1,2,orange,#ff7f00
bit_1733,-12.837812077017764,-1.1053934054891057,3,4,blue,#8f81f7
bit_1734,15.188940009248771,-12.23536699613324,0,1,green,#4daf4a
bit_1735,-7.29899566332443,14.984324460477607,1,2,orange,#ff7f00
bit_1736,-14.27243185734466,-4.163300606131817,3,4,blue,#8f81f7
bit_1737,-8.29038419897636,-13.19686513909704,2,3,pink,#f781bf
bit_1738,17.556779913573074,1.3552666864923617,0,1,green,#4daf4a
bit_1739,-9.61506394860256,7.875368459377572,1,2,orange,#ff7f00
bit_1740,19.430498070798677,5.638812317537385,0,1,green,#4daf4a
bit_1741,19.429156296347344,-1.4794837514387944,0,1,green,#4daf4a
bit_1742,-6.563369041219359,9.703237525840692,1,2,orange,#ff7f00
bit_1743,-7.761111564720765,6.054684601833103,1,2,orange,#ff7f00
bit_1744,18.563973735568805,-12.650304220139343,0,1,green,#4daf4a
bit_1745,-12.4675332338292,-5.296623154347442,3,4,blue,#8f81f7
bit_1746,14.591646141632728,2.9005986417340046,0,1,green,#4daf4a
bit_1747,19.911359738841256,-1.2426293382366689,0,1,green,#4daf4a
bit_1748,5.194813950201412,17.44323778491164,1,2,orange,#ff7f00
bit_1749,-13.954337951385911,-4.096567649911204,3,4,blue,#8f81f7
bit_1750,-8.19538582971398,12.08724352065578,1,2,orange,#ff7f00
bit_1751,12.224478771134642,-1.2605264880497475,0,1,green,#4daf4a
bit_1752,-7.558975868646164,-12.50849119063813,2,3,pink,#f781bf
bit_1753,-7.877069774604914,-12.575224146858744,2,3,pink,#f781bf
bit_1754,-8.33060104339254,-12.954619243604968,2,3,pink,#f781bf
bit_1755,-14.27243185734466,-4.163300606131817,3,4,blue,#8f81f7
bit_1756,-5.18709570063444,0.3201271118850362,3,4,blue,#8f81f7
bit_1757,-8.433633050477384,12.137243703571512,1,2,orange,#ff7f00
bit_1758,-9.571763040418766,6.555294550015274,1,2,orange,#ff7f00
bit_1759,-14.30630875915437,-3.7837187581231975,3,4,blue,#8f81f7
bit_1760,-3.3307145649248944,15.846606886442553,1,2,orange,#ff7f00
bit_1761,-15.272920922406536,-4.479314752783016,3,4,blue,#8f81f7
bit_1762,-15.497899816019787,0.083770454367954,3,4,blue,#8f81f7
bit_1763,2.1567575995965504,9.77859836438527,1,2,orange,#ff7f00
bit_1764,-6.636798402469565,11.228014845561084,1,2,orange,#ff7f00
bit_1765,-9.418016849851156,8.317327744305425,1,2,orange,#ff7f00
bit_1766,-6.445319556143254,13.30984053777286,1,2,orange,#ff7f00
bit_1767,-8.255520191775066,-13.280431444774589,2,3,pink,#f781bf
bit_1768,-14.002152666007552,-4.225266831408613,3,4,blue,#8f81f7
bit_1769,-2.162476482746804,14.679547355106314,1,2,orange,#ff7f00
bit_1770,-7.431036224620034,-11.191600936401477,2,3,pink,#f781bf
bit_1771,19.596110871752774,-5.0677860163439,0,1,green,#4daf4a
bit_1772,-8.499541922860795,12.52879159394119,1,2,orange,#ff7f00
bit_1773,-14.27243185734466,-4.163300606131817,3,4,blue,#8f81f7
bit_1774,8.390841383074346,17.087933540047555,1,2,orange,#ff7f00
bit_1775,10.610432158708155,3.071004590944604,0,1,green,#4daf4a
bit_1776,0.0884138576452228,15.785745628770288,1,2,orange,#ff7f00
bit_1777,-12.452332082006238,-2.441854823753896,3,4,blue,#8f81f7
bit_1778,4.3481892619182565,6.3749129121292905,1,2,orange,#ff7f00
bit_1779,-7.29497571789101,5.48491119795674,1,2,orange,#ff7f00
bit_1780,8.306423172628286,-12.121157321964692,2,3,pink,#f781bf
bit_1781,-13.469206060392615,-3.6220065006547024,3,4,blue,#8f81f7
bit_1782,1.8665358735564872,8.671825327208897,1,2,orange,#ff7f00
bit_1783,20.31700169674093,0.429402554281079,0,1,green,#4daf4a
bit_1784,19.165694743650302,0.975019977059328,0,1,green,#4daf4a
bit_1785,-5.1799516421789535,11.400331405167954,1,2,orange,#ff7f00
bit_1786,-1.064678384581324,16.46762163254836,1,2,orange,#ff7f00
bit_1787,1.0689246749944057,21.794436121784983,1,2,orange,#ff7f00
bit_1788,-4.348738428327062,11.332730999295013,1,2,orange,#ff7f00
bit_1789,-13.954337951385911,-4.096567649911204,3,4,blue,#8f81f7
bit_1790,-8.388523728853507,12.488719678501251,1,2,orange,#ff7f00
bit_1791,-8.241499369455454,11.820214205177876,1,2,orange,#ff7f00
bit_1792,-2.206256213155365,8.313150927951433,1,2,orange,#ff7f00
bit_1793,-1.9554514813992967,14.317811718429576,1,2,orange,#ff7f00
bit_1794,-7.245917240577376,12.739942862496116,1,2,orange,#ff7f00
bit_1795,-6.959933673593293,-11.68679987183677,2,3,pink,#f781bf
bit_1796,19.450742671294968,-5.454435922687944,0,1,green,#4daf4a
bit_1797,4.137058095054366,10.705141517673225,1,2,orange,#ff7f00
bit_1798,-12.660647799008771,-2.4072349509149245,3,4,blue,#8f81f7
bit_1799,-8.433633050477384,12.137243703571512,1,2,orange,#ff7f00
bit_1800,23.074160730166334,2.466834811906285,0,1,green,#4daf4a
bit_1801,-8.073927501477652,11.9324420845913,1,2,orange,#ff7f00
bit_1802,-4.9160963913814975,8.130201011503246,1,2,orange,#ff7f00
bit_1803,-9.19762729443726,6.375258366489648,1,2,orange,#ff7f00
bit_1804,-12.772350578406716,-2.169049737144402,3,4,blue,#8f81f7
bit_1805,-13.987574293716166,-3.1286993703517925,3,4,blue,#8f81f7
bit_1806,-10.162763772555635,2.2025394737530544,3,4,blue,#8f81f7
bit_1807,23.139182562102423,-3.2674583409951143,0,1,green,#4daf4a
bit_1808,22.02715736828539,-12.223289071386112,0,1,green,#4daf4a
bit_1809,17.49745871342933,-10.0172761087134,0,1,green,#4daf4a
bit_1810,-12.122467806808515,-2.3313090211305805,3,4,blue,#8f81f7
bit_1811,4.798118262645917,17.426302290549284,1,2,orange,#ff7f00
bit_1812,-4.150170357918112,11.240802807874363,1,2,orange,#ff7f00
bit_1813,5.194813950201412,17.44323778491164,1,2,orange,#ff7f00
bit_1814,20.99895620911039,-1.137254311261388,0,1,green,#4daf4a
bit_1815,-7.136958291029736,12.789003050900927,1,2,orange,#ff7f00
bit_1816,-3.531075698405944,13.537626480371438,1,2,orange,#ff7f00
bit_1817,-11.8722617156677,-2.80276265496957,3,4,blue,#8f81f7
bit_1818,-7.459091216453728,10.982626226698867,1,2,orange,#ff7f00
bit_1819,17.259459668082723,2.3372985150560868,0,1,green,#4daf4a
bit_1820,-9.842522266550931,-8.043964566119703,2,3,pink,#f781bf
bit_1821,-14.30630875915437,-3.7837187581231975,3,4,blue,#8f81f7
bit_1822,20.462372075420348,-0.4426839215447796,0,1,green,#4daf4a
bit_1823,15.23836274025304,3.8738108244413314,0,1,green,#4daf4a
bit_1824,9.810054095128248,13.031750890012772,1,2,orange,#ff7f00
bit_1825,-5.790138246747963,-12.864222849441523,2,3,pink,#f781bf
bit_1826,-0.6482081759625468,2.752717288689635,1,2,orange,#ff7f00
bit_1827,-15.469944488136615,-4.047173314180492,3,4,blue,#8f81f7
bit_1828,-7.797223089409567,-12.4584910077224,2,3,pink,#f781bf
bit_1829,21.25384909460335,1.746683245342723,0,1,green,#4daf4a
bit_1830,-1.7701392194010002,-13.785347425625838,2,3,pink,#f781bf
bit_1831,18.66840745782737,2.31607755192139,0,1,green,#4daf4a
bit_1832,19.6027253073729,3.03414075538658,0,1,green,#4daf4a
bit_1833,18.01240256196748,6.351426808764872,0,1,green,#4daf4a
bit_1834,-15.814673348174816,-3.64248608923908,3,4,blue,#8f81f7
bit_1835,6.458651529533308,15.509847231871058,1,2,orange,#ff7f00
bit_1836,18.01062196190278,-12.050399118598197,0,1,green,#4daf4a
bit_1837,5.794749869146601,1.6894291432075847,1,2,orange,#ff7f00
bit_1838,19.596110871752774,-5.0677860163439,0,1,green,#4daf4a
bit_1839,-13.923615910611913,-2.0457689209313434,3,4,blue,#8f81f7
bit_1840,22.04118112864363,-12.22185688404102,0,1,green,#4daf4a
bit_1841,18.2198580809742,1.8336025503089812,0,1,green,#4daf4a
bit_1842,-14.225821514479568,-3.078699187436059,3,4,blue,#8f81f7
bit_1843,6.431746788318064,18.065665087948503,1,2,orange,#ff7f00
bit_1844,4.456427948168474,16.18449006597195,1,2,orange,#ff7f00
bit_1845,-8.073927501477652,11.9324420845913,1,2,orange,#ff7f00
bit_1846,-13.500618451479465,-1.3184510137197882,3,4,blue,#8f81f7
bit_1847,-13.954337951385911,-4.096567649911204,3,4,blue,#8f81f7
bit_1848,-15.0125060876021,-3.6887488801785335,3,4,blue,#8f81f7
bit_1849,24.30658492096112,-2.313946733582357,0,1,green,#4daf4a
bit_1850,-7.10750563285009,13.869097545953723,1,2,orange,#ff7f00
bit_1851,20.03971740430877,-0.6661522379911047,0,1,green,#4daf4a
bit_1852,-13.061455736845431,-3.677374553049516,3,4,blue,#8f81f7
bit_1853,6.452135685038402,-4.305869547317998,0,1,green,#4daf4a
bit_1854,11.636106358577589,14.0944097165974,1,2,orange,#ff7f00
bit_1855,17.26592712186805,-13.582526326420655,0,1,green,#4daf4a
bit_1856,10.286102683914724,4.276295342434658,0,1,green,#4daf4a
bit_1857,4.198268745001294,1.227587226157234,1,2,orange,#ff7f00
bit_1858,-0.6680979753679318,11.439762631985404,1,2,orange,#ff7f00
bit_1859,12.92899458311346,-5.665327388584279,0,1,green,#4daf4a
bit_1860,20.544998422407577,-2.0843651865177657,0,1,green,#4daf4a
bit_1861,18.08923569370226,-8.767089827217847,0,1,green,#4daf4a
bit_1862,-14.298642576081962,-5.621491951365166,3,4,blue,#8f81f7
bit_1863,-15.338829794789948,-4.087766862413335,3,4,blue,#8f81f7
bit_1864,-8.854318737029605,-14.12025454199939,2,3,pink,#f781bf
bit_1865,-8.182064262279717,-13.337332332879113,2,3,pink,#f781bf
bit_1866,-4.381749509670758,10.352613762473876,1,2,orange,#ff7f00
bit_1867,20.609752638376044,-0.8209231442253886,0,1,green,#4daf4a
bit_1868,-6.692479045915047,11.980863526210074,1,2,orange,#ff7f00
bit_1869,-6.66013772808386,-8.279659607495718,2,3,pink,#f781bf
bit_1870,6.33869753453027,17.74374974327621,1,2,orange,#ff7f00
bit_1871,13.77618798645823,-0.9296066565768206,0,1,green,#4daf4a
bit_1872,-5.239120131989804,-11.990410265365862,2,3,pink,#f781bf
bit_1873,19.780372651554703,-1.2991264634113138,0,1,green,#4daf4a
bit_1874,-8.182064262279717,-13.337332332879113,2,3,pink,#f781bf
bit_1875,3.873347891374064,19.581517831404973,1,2,orange,#ff7f00
bit_1876,-13.251054404476838,-2.8978231408328767,3,4,blue,#8f81f7
bit_1877,4.726653019294053,-10.901371962607044,2,3,pink,#f781bf
bit_1878,-5.727931797897893,13.586310538624184,1,2,orange,#ff7f00
bit_1879,-4.271806639878617,-14.134693428028491,2,3,pink,#f781bf
bit_1880,-6.644664331293408,12.109562707707468,1,2,orange,#ff7f00
bit_1881,0.757765424645318,16.73119016441445,1,2,orange,#ff7f00
bit_1882,0.9324426124500188,6.316415077740465,1,2,orange,#ff7f00
bit_1883,-15.272920922406536,-4.479314752783016,3,4,blue,#8f81f7
bit_1884,15.709428685234007,7.676816809225488,0,1,green,#4daf4a
bit_1885,-15.034673701643127,-4.529314935698747,3,4,blue,#8f81f7
bit_1886,8.947387731024255,9.763965882938882,1,2,orange,#ff7f00
bit_1887,-5.456202612231181,-4.473485251721457,2,3,pink,#f781bf
bit_1888,5.002488581599615,17.755883955642165,1,2,orange,#ff7f00
bit_1889,-14.946597215218684,-4.080296770548214,3,4,blue,#8f81f7
bit_1890,-2.9668723171729576,-12.86783090529086,2,3,pink,#f781bf
bit_1891,19.66242292997428,-1.5350696507412178,0,1,green,#4daf4a
bit_1892,-12.778447478499803,-3.919380317681894,3,4,blue,#8f81f7
bit_1893,0.5778145464378207,14.691328095969636,1,2,orange,#ff7f00
bit_1894,5.363995834636724,13.928562539167398,1,2,orange,#ff7f00
bit_1895,-6.596221343014159,-11.335249747151313,2,3,pink,#f781bf
bit_1896,-13.276364608429176,-3.9337778217653856,3,4,blue,#8f81f7
bit_1897,1.8231531734057649,7.954547220993161,1,2,orange,#ff7f00
bit_1898,23.77621690040024,2.3165194281105896,0,1,green,#4daf4a
bit_1899,-5.537801648441336,14.116020126659496,1,2,orange,#ff7f00
bit_1900,-5.69348331585319,-11.19119453925648,2,3,pink,#f781bf
bit_1901,-6.901897382071664,12.854588406555887,1,2,orange,#ff7f00
bit_1902,-7.881973413893071,-11.042744326650368,2,3,pink,#f781bf
bit_1903,-8.073927501477652,11.9324420845913,1,2,orange,#ff7f00
bit_1904,13.298909566521392,0.2339689638403221,0,1,green,#4daf4a
bit_1905,16.519200794009404,-1.2860996172275738,0,1,green,#4daf4a
bit_1906,-8.312174722241057,11.982442267507032,1,2,orange,#ff7f00
bit_1907,-7.836637052457861,-13.80849348107443,2,3,pink,#f781bf
bit_1908,-12.726716994001428,-2.3551823486931904,3,4,blue,#8f81f7
bit_1909,23.31097729254094,1.88372680533784,0,1,green,#4daf4a
bit_1910,6.418154857301197,7.1963834365388415,1,2,orange,#ff7f00
bit_1911,-8.209119654572891,-13.89976823044625,2,3,pink,#f781bf
bit_1912,11.857972663433786,13.152885818212182,1,2,orange,#ff7f00
bit_1913,-6.698109602901593,-6.451452793694673,2,3,pink,#f781bf
bit_1914,-14.294600009877756,-3.346827529636648,3,4,blue,#8f81f7
bit_1915,23.32974562176297,-3.152468901063057,0,1,green,#4daf4a
bit_1916,-8.527276452313627,14.034498086717404,1,2,orange,#ff7f00
bit_1917,-3.631813556054402,14.767760853156744,1,2,orange,#ff7f00
bit_1918,17.8625218094262,-12.379119934386004,0,1,green,#4daf4a
bit_1919,11.661703428336727,19.093102445119094,1,2,orange,#ff7f00
bit_1920,-7.6048671183165535,11.760799762574228,1,2,orange,#ff7f00
bit_1921,-15.488262963012914,-5.001683819850239,3,4,blue,#8f81f7
bit_1922,6.751692314082087,-7.910660227160398,2,3,pink,#f781bf
bit_1923,-4.966212008752513,5.095874834014959,1,2,orange,#ff7f00
bit_1924,23.741483241612,2.403683017768676,0,1,green,#4daf4a
bit_1925,-2.681065691853903,10.09534000778246,1,2,orange,#ff7f00
bit_1926,6.728748567346077,12.968928789812368,1,2,orange,#ff7f00
bit_1927,4.162993016081057,19.073194191566103,1,2,orange,#ff7f00
bit_1928,-2.1521380619609336,15.287284491141474,1,2,orange,#ff7f00
bit_1929,-13.680376514395698,-0.3232327647809953,3,4,blue,#8f81f7
bit_1930,-8.528631419739769,-13.146864956181306,2,3,pink,#f781bf
bit_1931,-11.206155790828268,-2.6169999512639737,3,4,blue,#8f81f7
bit_1932,11.342420401470168,8.881533482413658,1,2,orange,#ff7f00
bit_1933,-8.19538582971398,12.08724352065578,1,2,orange,#ff7f00
bit_1934,21.609076376643,-3.4408584019291557,0,1,green,#4daf4a
bit_1935,5.194813950201412,17.44323778491164,1,2,orange,#ff7f00
bit_1936,17.85405503478824,-12.22207846669525,0,1,green,#4daf4a
bit_1937,-14.22461714272302,-4.034601424634412,3,4,blue,#8f81f7
bit_1938,21.939218172687568,-12.290905664360372,0,1,green,#4daf4a
